,Course Name,Credits,Instructor,Time,Time.1,Time.2,day1,day2,day3,day4,day5,start_time_7,end_time_7,day7,start_time_8,end_time_8,day8,day9,day10,day11,start_time_1,start_time_2,start_time_3,end_time_1,end_time_2,end_time_3,start_time_4,start_time_5,end_time_4,end_time_5,end_time_9,end_time_10,end_time_11,start_time_9,start_time_10,start_time_11,Course Code
600,INTRODUCTION TO MANAGEMENT(IME201),9,"DEEPU  PHILIP (I), Abhinava Tripathi(O), AMIT SHUKLA(O)",M (L01) W (L01) Th (L01)  08:00-09:00,,,M,W,T,,,,,,,,,,,,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,,,,,,,,,,,IME201
601,PROBABILITY AND STATISTICS(IME602),9,RAGHU NANDAN SENGUPTA(I),MTh 09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,IME602
602,PROBABILITY AND STATISTICS(IME602A),9,RAGHU NANDAN SENGUPTA(I),M (C3) Th (C3)  09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,IME602A
603,INTRODUCTION TO COMPUTING(IME603),9,VEENA BANSAL(I),"T 14:00-15:15 ,M 15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,IME603
604,INTRODUCTION TO COMPUTING(IME603A),9,VEENA BANSAL(I),"T (C3)  14:00-15:15 ,M (C3)  15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,IME603A
605,OPERATIONS RESEARCH FOR MANAGEMENT(IME605),9,SRI VANAMALLA V(I),WF 12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,IME605
606,OPERATIONS RESEARCH FOR MANAGEMENT(IME605A),9,SRI VANAMALLA V(I),W (C3) F (C3)  12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,IME605A
607,COMPUTER AIDED DECISION SYSTEMS(IME624),9,DEEPU  PHILIP (I),"T 10:00-11:00 ,M 17:00-18:00",,,T,1,,M,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,IME624
608,COMPUTER AIDED DECISION SYSTEMS(IME624A),9,DEEPU  PHILIP (I),"T (C1)  10:00-11:00 ,M (C1)  17:00-18:00",,,T,1,,M,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,IME624A
609,INTRODUCTION TO GAME THEORY(IME636),9,Vinay Ramani(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,IME636
610,INTRODUCTION TO GAME THEORY(IME636A),9,Vinay Ramani(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,IME636A
611,DATA MINING AND KNOWLEDGE DISCOVERY(IME672),9,FAIZ HAMID(I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,IME672
612,DATA MINING AND KNOWLEDGE DISCOVERY(IME672A),9,FAIZ HAMID(I),W (C3) F (C3)  10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,IME672A
613,ADVANCED STATISTICAL METHODS FOR BUSINESS ANALYTICS(IME692),9,RAGHU NANDAN SENGUPTA(I),"F 14:00-15:00 ,T 17:00-18:00",,,F,1,,T,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,IME692
614,ADVANCED STATISTICAL METHODS FOR BUSINESS ANALYTICS(IME692A),9,RAGHU NANDAN SENGUPTA(I),"F (C3)  14:00-15:00 ,T (C3)  17:00-18:00",,,F,1,,T,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,15:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,IME692A
615,SEMINAR(IME698),0,DPGCIME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IME698
616,SEMINAR(IME698A),0,DPGCIME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IME698A
617,M TECH THESIS(IME699),0,"DPGCIME (I), DUGCIME (O)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IME699
618,STATISTICAL METHODS FOR MANAGEMENT RESEARCH(IME701),9,SRI VANAMALLA V(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,IME701
619,STATISTICAL METHODS FOR MANAGEMENT RESEARCH(IME701A),9,SRI VANAMALLA V(I),M (C3) Th (C3)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,IME701A
620,PHD THESIS(IME799),0,DPGCIME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IME799
621,ACCOUNTING & FINANCE(MBA601),10,Harshal Mulay(I),"T 10:00-11:00 ,M 17:00-18:00",,,T,1,,M,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,MBA601
622,ACCOUNTING & FINANCE(MBA601A),10,Harshal Mulay(I),"T (C5)  10:00-11:00 ,M (C5)  17:00-18:00",,,T,1,,M,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,,,,,,,MBA601A
623,ECONOMIC ANALYSIS FOR MANAGEMENT(MBA606),10,Vinay Ramani(I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MBA606
624,ECONOMIC ANALYSIS FOR MANAGEMENT(MBA606A),10,Vinay Ramani(I),W (C5) F (C5)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MBA606A
625,ORGANIZATION STRUCTURE AND BEHAVIOUR(MBA611),10,"RAHUL VARMAN(I), AMIT SHUKLA(O)",MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA611
626,ORGANIZATION STRUCTURE AND DESIGN(MBA611A),10,"RAHUL VARMAN(I), AMIT SHUKLA(O)",M (C5) Th (C5)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA611A
627,STRATEGIC MANAGEMENT(MBA623),10,R R K  SHARMA (I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MBA623
628,STRATEGIC MANAGEMENT(MBA623A),10,R R K  SHARMA (I),W (C1) F (C1)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MBA623A
629,MARKETING MANAGEMENT(MBA631),10,Jitender Kumar(I),"T 14:00-15:15 ,M 15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,MBA631
630,MARKETING MANAGEMENT(MBA631A),10,Jitender Kumar(I),"T (C5)  14:00-15:15 ,M (C5)  15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,MBA631A
631,BUSINESS PROCESS MANAGEMENT(MBA647),10,SUBHAS CHANDRA  MISRA (I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA647
632,BUSINESS PROCESS MANAGEMENT(MBA647A),10,SUBHAS CHANDRA  MISRA (I),M (C1) Th (C1)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA647A
633,QUANTITATIVE METHODS FOR DECISION MAKING(MBA651),10,"FAIZ HAMID(I), AVIJIT KHANRA(O)",TTh 15:30-17:00,,,T,Th,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MBA651
634,QUANTITATIVE METHODS FOR DECISION MAKING(MBA651A),10,"FAIZ HAMID(I), AVIJIT KHANRA(O)",T (C5) Th (C5)  15:30-17:00,,,T,Th,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MBA651A
635,STATISTICAL MODELLING FOR BUSINESS ANALYTICS(MBA652),10,DEVLINA CHATTERJEE(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MBA652
636,STATISTICAL MODELLING FOR BUSINESS ANALYTICS(MBA652A),10,DEVLINA CHATTERJEE(I),M (C2) Th (C2)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MBA652A
637,SUPPLY CHAIN MANAGEMENT(MBA664),10,Vipin B(I),TTh 15:30-17:00,,,T,Th,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MBA664
638,SUPPLY CHAIN MANAGEMENT(MBA664A),10,Vipin B(I),T (C4) Th (C4)  15:30-17:00,,,T,Th,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MBA664A
639,PROJECT MANAGEMENT(MBA666),10,Suvendu Naskar(I),"T 12:00-13:00 ,W 14:00-15:00",,,T,1,,W,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,,,,,,,MBA666
640,PROJECT MANAGEMENT(MBA666A),10,Suvendu Naskar(I),"T (C2)  12:00-13:00 ,W (C2)  14:00-15:00",,,T,1,,W,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,,,,,,,MBA666A
641,INTRODUCTION TO POLICY MAKING(MBA669),10,Jothsna Rajan(I),"T 12:00-13:00 ,W 14:00-15:00",,,T,1,,W,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,,,,,,,MBA669
642,INTRODUCTION TO POLICY MAKING(MBA669A),10,Jothsna Rajan(I),"T (C1)  12:00-13:15 ,W (C1)  14:00-15:15",,,T,1,,W,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,,,,,,,MBA669A
643,MANAGING SERVICE OPERATIONS(MBA671),9,Prerna Gautam(I),MTh 12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MBA671
644,MANAGING SERVICE OPERATIONS(MBA671A),10,Prerna Gautam(I),M (C1) Th (C1)  12:00-13:15,,,M,Th,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MBA671A
645,POWER SECTOR REFORM & REFORM AND REGULATION(MBA683),10,ANOOP SINGH(I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA683
646,POWER SECTOR REFORM & REGULATION: THEORY AND PRACTICE(MBA683A),10,ANOOP SINGH(I),M (C2) Th (C2)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA683A
647,MANAGEMENT SEMINARS(MBA698),0,DPGCIME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBA698
648,MANAGEMENT SEMINARS(MBA698A),0,DPGCIME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBA698A
649,CAPSTONE PROJECT I(MBA701),9,DPGCIME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBA701
650,CAPSTONE PROJECT I(MBA701A),9,DPGCIME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBA701A
651,GOVERNANCE OF GLOBAL VALUE CHAINS(MBA717A),5,RAHUL VARMAN(I),W (C1) F (C1)  12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MBA717A
652,GOVERNANCE OF GLOBAL VALUE CHAINS(MBA717M),5,RAHUL VARMAN(I),WF 12:00-13:15,,,W,F,,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:15 PM,13:15 PM,13:15 PM,,,,,,,,,,,MBA717M
653,INTRODUCTION TO CLIMATE CHANGE ECONOMICS AND POLICY(MBA726),10,Mousami Prasad(I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA726
654,INTRODUCTION TO CLIMATE CHANGE ECONOMICS AND POLICY(MBA726A),10,Mousami Prasad(I),W (L08) F (L08)  10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA726A
655,BUSINESS TO BUSINESS MARKETING(MBA731A),5,Giridhar Vishlavath(I),T (C2) Th (C2)  15:30-17:00,,,T,Th,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MBA731A
656,BUSINESS TO BUSINESS MARKETING(MBA731M),5,Giridhar Vishlavath(I),TTh 15:30-17:00,,,T,Th,,,,,,,,,,,,,15:30 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,17:00 PM,,,,,,,,,,,MBA731M
657,STRATEGIC MARKETING COMMUNICATIONS(MBA736A),5,AMIT SHUKLA(I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA736A
658,STRATEGIC MARKETING COMMUNICATIONS(MBA736M),5,AMIT SHUKLA(I),WF 10:30-12:00,,,W,F,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA736M
659,MACHINE LEARNING APPLICATIONS IN FINANCIAL MARKETS(MBA737A),5,Abhinava Tripathi(I),W (C1) F (C1)  17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,MBA737A
660,SOCIAL MEDIA ANALYTICS I(MBA749A),5,SHANKAR PRAWESH(I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA749A
661,SOCIAL MEDIA ANALYTICS I(MBA749M),5,SHANKAR PRAWESH(I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA749M
662,SOCIAL MEDIA ANALYTICS II(MBA750A),5,SHANKAR PRAWESH(I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA750A
663,SOCIAL MEDIA ANALYTICS II(MBA750M),5,SHANKAR PRAWESH(I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,MBA750M
664,FINANCIAL INTERMEDIATION & COMMERCIAL BANKING(MBA773A),5,B V  PHANI (I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,MBA773A
665,FINANCIAL INTERMEDIATION & COMMERCIAL BANKING(MBA773M),5,B V  PHANI (I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,MBA773M
666,CREDIT RISK MANAGEMENT & MODELLING(MBA774A),5,B V  PHANI (I),M (C1) Th (C1)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,MBA774A
667,CREDIT RISK MANAGEMENT & MODELLING(MBA774M),5,B V  PHANI (I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,MBA774M
668,BEHAVIORAL ECONOMICS IN MANAGEMENT(MBA783A),5,DEVLINA CHATTERJEE(I),M (C1) Th (C1)  09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MBA783A
669,BEHAVIORAL ECONOMICS IN MANAGEMENT(MBA783M),5,DEVLINA CHATTERJEE(I),MTh 09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,MBA783M
670,THERMODYNAMICS(ESO201),11,AVINASH  KUMAR AGARWAL   (I),M (L20) W (L20) F (L20)  10:00-11:00,Th (L11) Th (L12) Th (T105) Th (T106) Th (T101) Th (T103) Th (T104) Th (T102)  10:00-11:00,,M,W,F,,,,,,10:00 AM,11:00 AM,T,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,ESO201
671,THERMODYNAMICS(ESO201A),11,AVINASH  KUMAR AGARWAL   (I),MWThF 10:00-11:00,,,M,W,T,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,,,,,,,,,,,ESO201A
672,PRINCIPLES OF BIOTECHNOLOGY(ESO206),9,"ASHWANI KUMAR  THAKUR (I), Shanu Jain(O)",M (DJAB(205H)) W (DJAB(205H)) F (DJAB(205H))  09:00-10:00,,,M,W,F,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,10:00 AM,,,,,,,,,,,ESO206
673,DYNAMICS(ME209),9,Akhilesh Mimani(I),M (L19) W (L19) F (L19)  12:00-13:00,,,M,W,F,,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,,,,,,,,,,,ME209
674,ENERGY SYSTEMS I(ME301A),6,Abhishek Sarkar(I),W (L02) F (L02)  11:00-12:00,,,W,F,,,,,,,,,,,,,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ME301A
675,ADVANCE MECHANICS OF SOLIDS(ME321A),7,Manjesh Singh(I),M (L02) Th (L02)  11:00-12:00,,MTTh 14:00-17:00,M,Th,,,,,,,,,,M,T,Th,11:00 AM,11:00 AM,11:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,ME321A
676,INTRODUCTION TO REFRIGERATION AND AIR CONDITIONING(ME340A),9,Pranav Joshi(I),M (L03) Th (L03)  09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,ME340A
677,THEORY OF MECHANISMS & MACHINES(ME352A),7,K Guruprasad(I),M (L18) Th (L18)  12:00-12:50,,MTTh 14:00-17:00,M,Th,,,,,,,,,,M,T,Th,12:00 PM,12:00 PM,12:00 PM,12:50 PM,12:50 PM,12:50 PM,,,,,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,ME352A
678,INTERNAL COMBUSTION ENGINES(ME359A),9,SAMEER  KHANDEKAR   (I),M (T201) Th (T201)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ME359A
679,MANUFACTURING SCIENCE & TECHNOLOGY(ME361A),10,"Supratik Mukhopadhyay(I), Virkeshwar Kumar(O)","M (L02) F (L02)  08:00-09:00 ,T (L02)  09:00-10:00",,MTTh 14:00-17:00,M,F,,T,,,,,,,,M,T,Th,8:00 AM,8:00 AM,8:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,10:00 AM,10:00 AM,5:00 PM,5:00 PM,5:00 PM,2:00 PM,2:00 PM,2:00 PM,ME361A
680,MECHANICAL ENGINEERING COMMUNICATION SKILLS(ME399A),2,"JISHNU  BHATTACHARYA (I), B  BHATTACHARYA   (O)",T (L01)  10:00-12:00,,,T,1,,,,,,,,,,,,,10:00 AM,10:00 AM,10:00 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ME399A
681,ENERGY SYSTEMS-II(ME401A),10,GAUTAM  BISWAS (I),"W (L02) F (L02)  16:00-17:00 ,T (L02)  18:00-19:00",,MTh 14:00-16:00,W,F,,T,,,,,,,,M,Th,,16:00 PM,16:00 PM,16:00 PM,17:00 PM,17:00 PM,17:00 PM,18:00 PM,18:00 PM,19:00 PM,19:00 PM,4:00 PM,4:00 PM,4:00 PM,2:00 PM,2:00 PM,2:00 PM,ME401A
682,NUMERICAL SOLUTIONS IN ENGINEERING MECHANICS(ME454A),9,ANINDYA  CHATTERJEE (I),"T (T104)  14:00-15:15 ,M (T104)  15:30-17:00",,,T,1,,M,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,15:30 PM,15:30 PM,17:00 PM,17:00 PM,,,,,,,ME454A
683,UNDER GRADUATE PROJECT II(ME496A),9,DUGCME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME496A
684,UNDER GRADUATE PROJECT III(ME497A),6,DUGCME (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ME497A
685,ADVANCED THEORY OF TURBOMACHINERY(ME617),9,SUBRATA  SARKAR   (I),WF 17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,ME617
686,ADVANCED THEORY OF TURBOMACHINERY(ME617A),9,SUBRATA  SARKAR   (I),W (T105) F (T105)  17:00-18:30,,,W,F,,,,,,,,,,,,,17:00 PM,17:00 PM,17:00 PM,18:30 PM,18:30 PM,18:30 PM,,,,,,,,,,,ME617A
687,INTRODUCTION TO SOLID MECHANICS(ME621),9,BASANT LAL  SHARMA     (I),WF 09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,ME621
688,INTRODUCTION TO SOLID MECHANICS(ME621A),9,BASANT LAL  SHARMA     (I),W (L08) F (L08)  09:00-10:15,,,W,F,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,ME621A
689,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS(ME623),9,SUMIT  BASU   (I),MTh 14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,ME623
690,FINITE ELEMENT METHODS IN ENGINEERING MECHANICS(ME623A),9,SUMIT  BASU   (I),M (T105) Th (T105)  14:00-15:15,,,M,Th,,,,,,,,,,,,,14:00 PM,14:00 PM,14:00 PM,15:15 PM,15:15 PM,15:15 PM,,,,,,,,,,,ME623A
691,APPLIED DYNAMICS AND VIBRATIONS(ME625),9,Dipayan Mukherjee(I),MTh 10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ME625
692,APPLIED DYNAMICS AND VIBRATIONS(ME625A),9,Dipayan Mukherjee(I),M (T209) Th (T209)  10:30-12:00,,,M,Th,,,,,,,,,,,,,10:30 AM,10:30 AM,10:30 AM,12:00 PM,12:00 PM,12:00 PM,,,,,,,,,,,ME625A
693,VIBRATION OF CONTINUOUS SYSTEM(ME626),9,SHAKTI SINGH  GUPTA (I),MTh 09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,ME626
694,VIBRATION OF CONTINUOUS SYSTEMS(ME626A),9,SHAKTI SINGH  GUPTA (I),M (T210) Th (T210)  09:00-10:15,,,M,Th,,,,,,,,,,,,,9:00 AM,9:00 AM,9:00 AM,10:15 AM,10:15 AM,10:15 AM,,,,,,,,,,,ME626A
695,NUMERICAL FLUID FLOW AND HEAT TRANSFER(ME630),9,ARUN KUMAR  SAHA   (I),"TF 12:00-13:00 ,W 14:00-15:00",,,T,F,,W,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,,,,,,,ME630
696,COMPUTATIONAL FLUID DYNAMICS AND HEAT TRANSFER(ME630A),9,ARUN KUMAR  SAHA   (I),"T (T112) F (T112)  12:00-13:00 ,W (T112)  14:00-15:00",,,T,F,,W,,,,,,,,,,,12:00 PM,12:00 PM,12:00 PM,13:00 PM,13:00 PM,13:00 PM,14:00 PM,14:00 PM,15:00 PM,15:00 PM,,,,,,,ME630A
